id,lemma,pos,definition,ipa,audioUrlUS,audioUrlUK,cefr,frequency,etymology,notes,forms_json,collocations_json
cmh9j3y8l01w3m8uwt74jh7k9,m'attendra,X,,,,,,,,,{},[]
cmh9j3yfe01w4m8uw8taf1ld9,m'avais,X,,,,,,,,,{},[]
cmh9j3ym801w5m8uwph9ygisr,m'avez,X,,,,,,,,,{},[]
cmh9j3yt101w6m8uwyv7mvkvb,m'aviez,X,,,,,,,,,{},[]
cmh9j3yzv01w7m8uwud32nacc,m'emporte,X,,,,,,,,,{},[]
cmh9j3z6o01w8m8uwhqn57nj0,m'emportera,X,,,,,,,,,{},[]
cmh9j3zdh01w9m8uwxp9z86q8,m'en,X,,,,,,,,,{},[]
cmh9j3zka01wam8uw7u5pnmpu,m'enchante,X,,,,,,,,,{},[]
cmh9j3zr401wbm8uwecblwll1,m'ennuie,X,,,,,,,,,{},[]
cmh9j3zxy01wcm8uwcaxnv4lo,m'entraînent,X,,,,,,,,,{},[]
cmh9j404r01wdm8uwbogd3zfv,m'importe,X,,,,,,,,,{},[]
cmh9j40bk01wem8uw519eg4zg,m'offraient,X,,,,,,,,,{},[]
cmh9j40ih01wfm8uwiieyoai7,m'offrir,X,,,,,,,,,{},[]
cmh9j40pa01wgm8uwup9pavrd,m'ont,X,,,,,,,,,{},[]
cmh9j40w401whm8uw0eiunhjc,m'y,X,,,,,,,,,{},[]
cmh9j412z01wim8uw3lm9hw0s,m'écoutais,X,,,,,,,,,{},[]
cmh9j419s01wjm8uw6r6fnqhf,m'écrivait,X,,,,,,,,,{},[]
cmh9j41gl01wkm8uwptcz0bpx,m'étais,X,,,,,,,,,{},[]
cmh9j41ne01wlm8uwf37baznj,ma,X,,,,,,,,,{},[]
cmh9j41u801wmm8uw98cue1qb,madame,X,,,,,,,,,{},[]
cmh9j421201wnm8uwh6fygdxu,madeleine,X,,,,,,,,,{},[]
cmh9j427w01wom8uwvfmqa3z7,mademoiselle,X,,,,,,,,,{},[]
cmh9j42ep01wpm8uwiwktjr98,madrigal,X,,,,,,,,,{},[]
cmh9j42lj01wqm8uwshrxf704,magasin,X,,,,,,,,,{},[]
cmh9j42uf01wrm8uwxgd0nbgj,magique,X,,,,,,,,,{},[]
cmh9j431801wsm8uwq93eo8qh,magiques,X,,,,,,,,,{},[]
cmh9j438101wtm8uwb9nka936,magnifique,X,,,,,,,,,{},[]
cmh9j43eu01wum8uwpwbdtgg8,magnifiques,X,,,,,,,,,{},[]
cmh9j43lo01wvm8uwdsrcsh40,magnolias,X,,,,,,,,,{},[]
cmh9j43sh01wwm8uwlx8k64mi,mai,X,,,,,,,,,{},[]
cmh9j43za01wxm8uw84bv1owy,maie,X,,,,,,,,,{},[]
cmh9j446301wym8uw48af3fr9,maigres,X,,,,,,,,,{},[]
cmh9j44cw01wzm8uwlt2b1iwz,maillot,X,,,,,,,,,{},[]
cmh9j44js01x0m8uwhurffda8,main,X,,,,,,,,,{},[]
cmh9j44ql01x1m8uw3pmaj165,mains,X,,,,,,,,,{},[]
cmh9j44xf01x2m8uw552fd461,maintenant,X,,,,,,,,,{},[]
cmh9j454a01x3m8uwu7b1dwtk,maire,X,,,,,,,,,{},[]
cmh9j45b401x4m8uwshk0qmd7,mais,X,,,,,,,,,{},[]
cmh9j45hy01x5m8uw518bbse8,maison,X,,,,,,,,,{},[]
cmh9j45os01x6m8uwk4z4h8z6,maisons,X,,,,,,,,,{},[]
cmh9j45vm01x7m8uwryvawkce,maitresse,X,,,,,,,,,{},[]
cmh9j462g01x8m8uw95y87512,majou,X,,,,,,,,,{},[]
cmh9j469901x9m8uwhmsm5v5h,mal,X,,,,,,,,,{},[]
cmh9j46g201xam8uwre8yjdtk,malade,X,,,,,,,,,{},[]
cmh9j46mx01xbm8uwe5qnlj5p,malentendu,X,,,,,,,,,{},[]
cmh9j46tr01xcm8uwv85njm9c,malgré,X,,,,,,,,,{},[]
cmh9j470k01xdm8uwkvrl99mh,malheur,X,,,,,,,,,{},[]
cmh9j477d01xem8uwqgsu1hat,malheureux,X,,,,,,,,,{},[]
cmh9j47e601xfm8uwn0o15p0m,malheurs,X,,,,,,,,,{},[]
cmh9j47kz01xgm8uwiiu82dco,malicieuse,X,,,,,,,,,{},[]
cmh9j47rt01xhm8uwtpjuko6n,malicieux,X,,,,,,,,,{},[]
cmh9j47ym01xim8uwqdytudo0,mallarme,X,,,,,,,,,{},[]
cmh9j485f01xjm8uwmroj13si,malle,X,,,,,,,,,{},[]
cmh9j48ca01xkm8uww9x2pskx,maman,X,,,,,,,,,{},[]
cmh9j48j401xlm8uw986vanjg,mamans,X,,,,,,,,,{},[]
cmh9j48py01xmm8uw2wsk3pbl,mamie,X,,,,,,,,,{},[]
cmh9j48ws01xnm8uwjee1wkdg,mange,X,,,,,,,,,{},[]
cmh9j493m01xom8uwl9zlo8it,manger,X,,,,,,,,,{},[]
cmh9j49ag01xpm8uwtgssukib,mangerai,X,,,,,,,,,{},[]
cmh9j49ko01xqm8uwpwth292g,manges,X,,,,,,,,,{},[]
cmh9j49ri01xrm8uwa2u3e8wo,mangiez,X,,,,,,,,,{},[]
cmh9j49yb01xsm8uwj7d0eabw,mangé,X,,,,,,,,,{},[]
cmh9j4a5501xtm8uwkyf6o629,manie,X,,,,,,,,,{},[]
cmh9j4adt01xum8uw5udtpw1k,manière,X,,,,,,,,,{},[]
cmh9j4akm01xvm8uwpc3vkn7a,manque,X,,,,,,,,,{},[]
cmh9j4arf01xwm8uw156uej54,manqueras,X,,,,,,,,,{},[]
cmh9j4ay901xxm8uwyl4m333d,manuela,X,,,,,,,,,{},[]
cmh9j4b5201xym8uw21ho6300,maquillage,X,,,,,,,,,{},[]
cmh9j4bbw01xzm8uwtisd0q02,marbre,X,,,,,,,,,{},[]
cmh9j4biq01y0m8uwf615p48k,marchait,X,,,,,,,,,{},[]
cmh9j4bpj01y1m8uwp3l2b9u3,marchand,X,,,,,,,,,{},[]
cmh9j4bwe01y2m8uwh7tys10d,marchant,X,,,,,,,,,{},[]
cmh9j4c3801y3m8uw47xjete5,marchent,X,,,,,,,,,{},[]
cmh9j4ca301y4m8uwzejqxxcj,marches,X,,,,,,,,,{},[]
cmh9j4cgw01y5m8uwszjddmnn,marchez,X,,,,,,,,,{},[]
cmh9j4cnr01y6m8uwn85awqm3,marchions,X,,,,,,,,,{},[]
cmh9j4cul01y7m8uw2x2cwhtx,marché,X,,,,,,,,,{},[]
cmh9j4d1g01y8m8uwfddkwsol,marchés,X,,,,,,,,,{},[]
cmh9j4d8a01y9m8uwo5gobeyb,marcilhac,X,,,,,,,,,{},[]
cmh9j4df301yam8uw9gcrqiz4,mardi,X,,,,,,,,,{},[]
cmh9j4dly01ybm8uwsxfilq8k,margarine,X,,,,,,,,,{},[]
cmh9j4dst01ycm8uwbnx1nrbu,margot,X,,,,,,,,,{},[]
cmh9j4dzn01ydm8uw0f7cfc72,marguerites,X,,,,,,,,,{},[]
cmh9j4e6g01yem8uw03hl2oqz,mari,X,,,,,,,,,{},[]
cmh9j4eda01yfm8uw8eb2obak,mariait,X,,,,,,,,,{},[]
cmh9j4ek401ygm8uw65pqtlng,marie,X,,,,,,,,,{},[]
cmh9j4eqy01yhm8uwoo64qi2m,marie-jeanne,X,,,,,,,,,{},[]
cmh9j4exs01yim8uwsvejwyze,marin,X,,,,,,,,,{},[]
cmh9j4f4m01yjm8uwt0g402es,marmelade,X,,,,,,,,,{},[]
cmh9j4fbf01ykm8uwuw8pew2c,marquant,X,,,,,,,,,{},[]
cmh9j4fi901ylm8uw150ewccs,marquera,X,,,,,,,,,{},[]
cmh9j4fp201ymm8uwhmxqxfry,marraine,X,,,,,,,,,{},[]
cmh9j4fvw01ynm8uwtfqf2l9v,marrons,X,,,,,,,,,{},[]
cmh9j4g2q01yom8uwuguzpa0y,mars,X,,,,,,,,,{},[]
cmh9j4g9k01ypm8uw0cauacdd,martyrise,X,,,,,,,,,{},[]
cmh9j4gge01yqm8uwckxq53k3,marée,X,,,,,,,,,{},[]
cmh9j4gn901yrm8uw6nv2du3o,maternelle,X,,,,,,,,,{},[]
cmh9j4gu301ysm8uw619tgo5o,matin,X,,,,,,,,,{},[]
cmh9j4h0x01ytm8uw9a9yjpig,matins,X,,,,,,,,,{},[]
cmh9j4h7q01yum8uwdvnodjou,matou,X,,,,,,,,,{},[]
cmh9j4hek01yvm8uwsjwhl8hc,matérialistes,X,,,,,,,,,{},[]
cmh9j4hlf01ywm8uw1iw44r3o,maudire,X,,,,,,,,,{},[]
cmh9j4hs801yxm8uww2x8wpmb,mauvais,X,,,,,,,,,{},[]
cmh9j4hz101yym8uwknhc9txc,mauve,X,,,,,,,,,{},[]
cmh9j4i5u01yzm8uwwtu08rdb,mauves,X,,,,,,,,,{},[]
cmh9j4icn01z0m8uw7yyzay7z,maîtresse,X,,,,,,,,,{},[]
cmh9j4iji01z1m8uwttqqe49a,maîtrise,X,,,,,,,,,{},[]
cmh9j4iqb01z2m8uw4llgckqb,mdash,X,,,,,,,,,{},[]
cmh9j4ix401z3m8uw1toxxo05,me,X,,,,,,,,,{},[]
cmh9j4j3x01z4m8uwro0meubt,meilleur,X,,,,,,,,,{},[]
cmh9j4jaq01z5m8uwe6dv56ts,meilleure,X,,,,,,,,,{},[]
cmh9j4jhj01z6m8uwp190171t,meilleures,X,,,,,,,,,{},[]
cmh9j4joe01z7m8uwlslzwf9n,meilleurs,X,,,,,,,,,{},[]
cmh9j4jv701z8m8uw45ay31gn,melons,X,,,,,,,,,{},[]
cmh9j4k2001z9m8uwwixpx9uu,menace,X,,,,,,,,,{},[]
cmh9j4k8t01zam8uw5e2on5hb,menaçant,X,,,,,,,,,{},[]
cmh9j4kfn01zbm8uwqsfetepo,mendiant,X,,,,,,,,,{},[]
cmh9j4kmg01zcm8uwih4xo6hs,mendiants,X,,,,,,,,,{},[]
cmh9j4kta01zdm8uw4km5ip8n,mendier,X,,,,,,,,,{},[]
cmh9j4l0501zem8uwysvvjkt7,meneaux,X,,,,,,,,,{},[]
cmh9j4lad01zfm8uwbbhy7gep,menu,X,,,,,,,,,{},[]
cmh9j4lh701zgm8uw56j4kghf,mer,X,,,,,,,,,{},[]
cmh9j4lo101zhm8uw3jkwriwz,merci,X,,,,,,,,,{},[]
cmh9j4luu01zim8uwkc48ohze,mercredi,X,,,,,,,,,{},[]
cmh9j4m1o01zjm8uwi4x6loaq,mercues,X,,,,,,,,,{},[]
cmh9j4m8i01zkm8uwhxboopis,merle,X,,,,,,,,,{},[]
cmh9j4mfc01zlm8uwt25yeb3n,mers,X,,,,,,,,,{},[]
cmh9j4mm601zmm8uwgww52pp2,merveille,X,,,,,,,,,{},[]
cmh9j4mt001znm8uwioo5d9z9,merveilles,X,,,,,,,,,{},[]
cmh9j4mzu01zom8uwikqraz2o,merveilleuse,X,,,,,,,,,{},[]
cmh9j4n6o01zpm8uwkda0unn4,merveilleusement,X,,,,,,,,,{},[]
cmh9j4ndi01zqm8uwbe2x2tek,merveilleux,X,,,,,,,,,{},[]
cmh9j4nkb01zrm8uwz4qmiotd,mes,X,,,,,,,,,{},[]
cmh9j4nr401zsm8uwa5js2dp3,messe,X,,,,,,,,,{},[]
cmh9j4nxy01ztm8uwpf9es80w,met,X,,,,,,,,,{},[]
cmh9j4o4s01zum8uw9zhdeynm,mettez,X,,,,,,,,,{},[]
cmh9j4obl01zvm8uwv4g2687e,mettra,X,,,,,,,,,{},[]
cmh9j4oif01zwm8uwsv9zv2p8,mettrai,X,,,,,,,,,{},[]
cmh9j4oq701zxm8uw7dd4xzqw,mettre,X,,,,,,,,,{},[]
cmh9j4ox201zym8uwuo0r1kqa,meuble,X,,,,,,,,,{},[]
cmh9j4p3x01zzm8uwoh3ebvck,meurent,X,,,,,,,,,{},[]
cmh9j4par0200m8uwi093e3wt,meurt,X,,,,,,,,,{},[]
cmh9j4phk0201m8uw52brtv1l,meurtri,X,,,,,,,,,{},[]
cmh9j4pof0202m8uw66td22mf,meurtris,X,,,,,,,,,{},[]
cmh9j4pv90203m8uwdhkmc5l2,midi,X,,,,,,,,,{},[]
cmh9j4q220204m8uwled3sjh3,mie,X,,,,,,,,,{},[]
cmh9j4q8v0205m8uwmtrdmubp,miel,X,,,,,,,,,{},[]
cmh9j4qfp0206m8uw66urcamk,mien,X,,,,,,,,,{},[]
cmh9j4qmk0207m8uwk9hhfo22,miens,X,,,,,,,,,{},[]
cmh9j4qtd0208m8uw62wozke2,mieux,X,,,,,,,,,{},[]
cmh9j4r060209m8uw0jc0fzuc,milhau,X,,,,,,,,,{},[]
cmh9j4r71020am8uw4b5vkqsr,milieu,X,,,,,,,,,{},[]
cmh9j4rdu020bm8uwyfze6nro,mille,X,,,,,,,,,{},[]
cmh9j4rm4020cm8uw4svvvwoc,mimi-pinson,X,,,,,,,,,{},[]
cmh9j4rsy020dm8uwdjz3ni58,mimosas,X,,,,,,,,,{},[]
cmh9j4rzt020em8uwgsjim8d4,minaret,X,,,,,,,,,{},[]
cmh9j4s6n020fm8uwd9j2vza4,mince,X,,,,,,,,,{},[]
cmh9j4sdh020gm8uwvhudre5k,minette,X,,,,,,,,,{},[]
cmh9j4skb020hm8uwknapzsi9,minou,X,,,,,,,,,{},[]
cmh9j4sr5020im8uwaovhoc1f,minuit,X,,,,,,,,,{},[]
cmh9j4sxy020jm8uw7l7drldc,minuscule,X,,,,,,,,,{},[]
cmh9j4t4s020km8uwygrd6u3i,minutes,X,,,,,,,,,{},[]
cmh9j4tbn020lm8uw85yb8tm1,miraculeuse,X,,,,,,,,,{},[]
cmh9j4tii020mm8uw9inzz14m,mirage,X,,,,,,,,,{},[]
cmh9j4tpc020nm8uwzyg5b720,mirait,X,,,,,,,,,{},[]
cmh9j4tw6020om8uw7ql03xav,mis,X,,,,,,,,,{},[]
cmh9j4u31020pm8uwgkhqv5dk,mise,X,,,,,,,,,{},[]
cmh9j4u9u020qm8uw1r0d10eq,missile,X,,,,,,,,,{},[]
cmh9j4ugo020rm8uw49btztsc,misère,X,,,,,,,,,{},[]
cmh9j4uni020sm8uwu99uiqw3,mit,X,,,,,,,,,{},[]
cmh9j4uud020tm8uw1awbedex,mobylettes,X,,,,,,,,,{},[]
cmh9j4v17020um8uwii8p4rv8,moche,X,,,,,,,,,{},[]
cmh9j4v81020vm8uw8xfqvpti,mode,X,,,,,,,,,{},[]
cmh9j4vew020wm8uwf26591jg,modeste,X,,,,,,,,,{},[]
cmh9j4vlq020xm8uwk2lxdg87,modérateur,X,,,,,,,,,{},[]
cmh9j4vsk020ym8uw8ia4cioe,moi,X,,,,,,,,,{},[]
cmh9j4vzf020zm8uwntn0ddzd,moineaux,X,,,,,,,,,{},[]
cmh9j4w6d0210m8uw88gyatu3,moins,X,,,,,,,,,{},[]
cmh9j4wd80211m8uw8t959996,moire,X,,,,,,,,,{},[]
cmh9j4wk30212m8uwnytl792v,mois,X,,,,,,,,,{},[]
cmh9j4wqx0213m8uwgobihb4w,moites,X,,,,,,,,,{},[]
cmh9j4x150214m8uwaydniqiv,moment,X,,,,,,,,,{},[]
cmh9j4x7z0215m8uwsxqk9elt,moments,X,,,,,,,,,{},[]
cmh9j4xeu0216m8uwaq25olss,mon,X,,,,,,,,,{},[]
cmh9j4xln0217m8uwwn91tad4,mondaine,X,,,,,,,,,{},[]
cmh9j4xsh0218m8uw1hzqykxv,monde,X,,,,,,,,,{},[]
cmh9j4xzb0219m8uwl3b9rpr2,monnaie,X,,,,,,,,,{},[]
cmh9j4y65021am8uwrinnknw8,monnaies,X,,,,,,,,,{},[]
cmh9j4ycz021bm8uwq7ge5j77,monotone,X,,,,,,,,,{},[]
cmh9j4yjs021cm8uwoyvyqp50,monotones,X,,,,,,,,,{},[]
cmh9j4yqn021dm8uwhbpkw9fn,monsieur,X,,,,,,,,,{},[]
cmh9j4yxh021em8uwcfn2u9j3,mont,X,,,,,,,,,{},[]
cmh9j4z4b021fm8uwzn2075c3,montagne,X,,,,,,,,,{},[]
cmh9j4zb6021gm8uwm45uoys8,monte,X,,,,,,,,,{},[]
cmh9j4zhz021hm8uw9fcz9wwd,montent,X,,,,,,,,,{},[]
cmh9j4zos021im8uwzoelgv73,monter,X,,,,,,,,,{},[]
cmh9j4zvl021jm8uw90vhd7dn,montra,X,,,,,,,,,{},[]
cmh9j502f021km8uwktxgk4on,montrait,X,,,,,,,,,{},[]
cmh9j509b021lm8uw7c6ragrs,montrant,X,,,,,,,,,{},[]
cmh9j50g4021mm8uw9sz4b5db,montre,X,,,,,,,,,{},[]
cmh9j50mx021nm8uwa4k0ehna,montrer,X,,,,,,,,,{},[]
cmh9j50tr021om8uwq9ea8yv8,montrerait,X,,,,,,,,,{},[]
cmh9j510l021pm8uwd95b2ylf,montré,X,,,,,,,,,{},[]
cmh9j517e021qm8uwh9hhv4vh,monts,X,,,,,,,,,{},[]
cmh9j51e8021rm8uwha767hkx,montés,X,,,,,,,,,{},[]
cmh9j51l1021sm8uwpfh017w3,moquant,X,,,,,,,,,{},[]
cmh9j51ru021tm8uwchq9ce98,moque,X,,,,,,,,,{},[]
cmh9j51yn021um8uwemgozevr,moqueurs,X,,,,,,,,,{},[]
cmh9j525i021vm8uw9vk5tc5j,moral,X,,,,,,,,,{},[]
cmh9j52cd021wm8uw5lqsod85,morceau,X,,,,,,,,,{},[]
cmh9j52j8021xm8uw540n8h7s,morceaux,X,,,,,,,,,{},[]
cmh9j52q2021ym8uwwrm2u0nd,mordoré,X,,,,,,,,,{},[]
cmh9j52wv021zm8uwb4x7hdv8,mordorée,X,,,,,,,,,{},[]
cmh9j533p0220m8uwqq8j3cbi,mordorées,X,,,,,,,,,{},[]
cmh9j53ai0221m8uwq6e2saoi,moribond,X,,,,,,,,,{},[]
cmh9j53hc0222m8uwa0vxgree,morose,X,,,,,,,,,{},[]
cmh9j53o50223m8uwd76r1cp0,moroses,X,,,,,,,,,{},[]
cmh9j53uy0224m8uw9jdjtdar,mort,X,,,,,,,,,{},[]
cmh9j541r0225m8uwjsyktjw7,morte-presle,X,,,,,,,,,{},[]
cmh9j548k0226m8uwnkd8ilng,mortes,X,,,,,,,,,{},[]
cmh9j54fe0227m8uwr07pdbm1,morts,X,,,,,,,,,{},[]
cmh9j54m80228m8uwqrtievy5,mortuaire,X,,,,,,,,,{},[]
cmh9j54t20229m8uwl60wlu49,mosaïque,X,,,,,,,,,{},[]
cmh9j54zw022am8uw8tmurlnn,mosquées,X,,,,,,,,,{},[]
cmh9j556p022bm8uw63mextu6,mot,X,,,,,,,,,{},[]
cmh9j55dl022cm8uwd2u8bl6c,moteur,X,,,,,,,,,{},[]
cmh9j55ke022dm8uwykjieigy,motivées,X,,,,,,,,,{},[]
cmh9j55r9022em8uw1q3wsdws,mots,X,,,,,,,,,{},[]
cmh9j55y3022fm8uw1a8glhn7,mou,X,,,,,,,,,{},[]
cmh9j564x022gm8uwrnxgb42c,mouches,X,,,,,,,,,{},[]
cmh9j56bs022hm8uwg0ev1uxq,mouchoirs,X,,,,,,,,,{},[]
cmh9j56il022im8uwhp5k0189,mouette,X,,,,,,,,,{},[]
cmh9j56pe022jm8uwxt00kz2e,mouettes,X,,,,,,,,,{},[]
cmh9j56w7022km8uw8rzsgco4,mouilié,X,,,,,,,,,{},[]
cmh9j5730022lm8uw3w0w281c,mouillé,X,,,,,,,,,{},[]
cmh9j579t022mm8uwvv4741li,mouillés,X,,,,,,,,,{},[]
cmh9j57go022nm8uwd22aziqx,moulinier,X,,,,,,,,,{},[]
cmh9j57nj022om8uww0fbmy07,moulins,X,,,,,,,,,{},[]
cmh9j57ud022pm8uwubvg1w72,mourabia,X,,,,,,,,,{},[]
cmh9j5817022qm8uwn0vomnrs,mourir,X,,,,,,,,,{},[]
cmh9j5882022rm8uwokncl5ji,moutons,X,,,,,,,,,{},[]
cmh9j58ew022sm8uwyoorfn73,mouture,X,,,,,,,,,{},[]
cmh9j58p4022tm8uwiwt982kl,mouvant,X,,,,,,,,,{},[]
cmh9j58vy022um8uwm6ao6qhc,moût,X,,,,,,,,,{},[]
cmh9j592s022vm8uwxrf5b5bt,muguet,X,,,,,,,,,{},[]
cmh9j599m022wm8uwziqki2zz,mur,X,,,,,,,,,{},[]
cmh9j59gg022xm8uw3hfuj96s,murat,X,,,,,,,,,{},[]
cmh9j59na022ym8uworraxbka,murmurait,X,,,,,,,,,{},[]
cmh9j59u3022zm8uw4mfoharg,murmure,X,,,,,,,,,{},[]
cmh9j5a110230m8uw7hcossnc,murmurer,X,,,,,,,,,{},[]
cmh9j5a7u0231m8uwwiqi6ibc,murmuré,X,,,,,,,,,{},[]
cmh9j5aeo0232m8uwpcvh0kdt,murs,X,,,,,,,,,{},[]
cmh9j5alh0233m8uwn98s8mm9,muré,X,,,,,,,,,{},[]
cmh9j5asa0234m8uwvwj38d90,muse,X,,,,,,,,,{},[]
cmh9j5az30235m8uwuej30xd8,museau,X,,,,,,,,,{},[]
cmh9j5b5x0236m8uwuoixvo0f,musent,X,,,,,,,,,{},[]
cmh9j5bcq0237m8uwxneiputu,muses,X,,,,,,,,,{},[]
cmh9j5bjk0238m8uwcc277q18,musique,X,,,,,,,,,{},[]
cmh9j5bqd0239m8uwwem8guyy,musée,X,,,,,,,,,{},[]
cmh9j5bx6023am8uwey70fznb,mykonos,X,,,,,,,,,{},[]
cmh9j5c40023bm8uwd6evmzy3,myosotis,X,,,,,,,,,{},[]
cmh9j5cau023cm8uwa4p1n34q,myrtes,X,,,,,,,,,{},[]
cmh9j5cho023dm8uwdsookqie,mystère,X,,,,,,,,,{},[]
cmh9j5coh023em8uw5c55wib0,mystèrieuse,X,,,,,,,,,{},[]
cmh9j5cvb023fm8uwvjbqyi6k,mystérieux,X,,,,,,,,,{},[]
cmh9j5d24023gm8uwf840esad,mâles,X,,,,,,,,,{},[]
cmh9j5d92023hm8uwh12ux05d,mère,X,,,,,,,,,{},[]
cmh9j5dfv023im8uww2z9z2ya,mères,X,,,,,,,,,{},[]
cmh9j5dmp023jm8uwnytmbtsa,méchant,X,,,,,,,,,{},[]
cmh9j5dti023km8uwx775lnnh,méconnu,X,,,,,,,,,{},[]
cmh9j5e0b023lm8uwvepuc3ci,médicament,X,,,,,,,,,{},[]
cmh9j5e75023mm8uwu3b86mfv,méditer,X,,,,,,,,,{},[]
cmh9j5edz023nm8uwq5olaz6p,mégarde,X,,,,,,,,,{},[]
cmh9j5ekt023om8uwhwyssdpv,mélancoliques,X,,,,,,,,,{},[]
cmh9j5ero023pm8uwtxmpoutj,mélange,X,,,,,,,,,{},[]
cmh9j5eyh023qm8uwkc1fdpex,mélangeant,X,,,,,,,,,{},[]
cmh9j5f5a023rm8uwe3ho1wd2,mélangé,X,,,,,,,,,{},[]
cmh9j5fc4023sm8uw95xmsqtj,mélangés,X,,,,,,,,,{},[]
cmh9j5fiz023tm8uw3vkosqhl,mélodieuse,X,,,,,,,,,{},[]
cmh9j5fps023um8uwepknqbjg,mémoire,X,,,,,,,,,{},[]
cmh9j5fwm023vm8uwj44yicj7,mémée,X,,,,,,,,,{},[]
cmh9j5g3i023wm8uw286bmpfo,ménagères,X,,,,,,,,,{},[]
cmh9j5gad023xm8uwo1ha8bs9,mépris,X,,,,,,,,,{},[]
cmh9j5gh7023ym8uwy20bgf5e,mériteront,X,,,,,,,,,{},[]
cmh9j5go3023zm8uwcbt5avzw,mérites,X,,,,,,,,,{},[]
cmh9j5guz0240m8uwrecv0lbg,mérités,X,,,,,,,,,{},[]
cmh9j5h1v0241m8uw8bqev11l,mésanges,X,,,,,,,,,{},[]
cmh9j5h8r0242m8uwwhznc93s,méticuleuse,X,,,,,,,,,{},[]
cmh9j5hfn0243m8uw0s7rysd4,métèque,X,,,,,,,,,{},[]
cmh9j5hmj0244m8uwxvr7lj37,mêche,X,,,,,,,,,{},[]
cmh9j5htf0245m8uws710actl,mêler,X,,,,,,,,,{},[]
cmh9j5i0b0246m8uw42x0xxss,mêlé,X,,,,,,,,,{},[]
cmh9j5i760247m8uwgpgqlcjn,même,X,,,,,,,,,{},[]
cmh9j5ie30248m8uwepk8gcyw,mêmes,X,,,,,,,,,{},[]
cmh9j5ikz0249m8uwpocnezdl,mûr,X,,,,,,,,,{},[]
cmh9j5irv024am8uw1px1mk8u,n'a,X,,,,,,,,,{},[]
cmh9j5iys024bm8uwd5ywkcbo,n'abandonnez,X,,,,,,,,,{},[]
cmh9j5j5o024cm8uw0fiawori,n'admires,X,,,,,,,,,{},[]
cmh9j5jci024dm8uw63xlil4p,n'ai,X,,,,,,,,,{},[]
cmh9j5jjd024em8uwpmf60qi7,n'aimais,X,,,,,,,,,{},[]
cmh9j5jqa024fm8uwqfzqtpqo,n'aimait,X,,,,,,,,,{},[]
cmh9j5jx6024gm8uwompg9b2i,n'aime,X,,,,,,,,,{},[]
cmh9j5k43024hm8uwjt2dmp5p,n'aimes,X,,,,,,,,,{},[]
cmh9j5kec024im8uwfg27bxxw,n'aller,X,,,,,,,,,{},[]
cmh9j5kl8024jm8uwfurxwjzp,n'allons,X,,,,,,,,,{},[]
cmh9j5ks3024km8uwy0n8ooh0,n'apercevant,X,,,,,,,,,{},[]
cmh9j5kyz024lm8uwcdgubq3g,n'arrive,X,,,,,,,,,{},[]
cmh9j5l5s024mm8uwr4jtfev1,n'attendre,X,,,,,,,,,{},[]
cmh9j5lcn024nm8uw62wl6k8x,n'aurez,X,,,,,,,,,{},[]
cmh9j5lji024om8uwbj6uc5ko,n'avais,X,,,,,,,,,{},[]
cmh9j5lqd024pm8uwm1ssy4zu,n'avait,X,,,,,,,,,{},[]
cmh9j5lx9024qm8uweyb547ay,n'avez,X,,,,,,,,,{},[]
cmh9j5m45024rm8uw9t8osiqx,n'avez-vous,X,,,,,,,,,{},[]
cmh9j5mb1024sm8uwgf2ls46a,n'ayant,X,,,,,,,,,{},[]
cmh9j5mhx024tm8uw8rj5orzc,n'emprisonnent,X,,,,,,,,,{},[]
cmh9j5mor024um8uwj1k4gm7e,n'en,X,,,,,,,,,{},[]
cmh9j5mvn024vm8uw64j0273o,n'enrichir,X,,,,,,,,,{},[]
cmh9j5n2j024wm8uw0m801phy,n'entends,X,,,,,,,,,{},[]
cmh9j5n9f024xm8uw8gtp4dta,n'essaye,X,,,,,,,,,{},[]
cmh9j5ngc024ym8uwppcsshmo,n'est,X,,,,,,,,,{},[]
cmh9j5nn8024zm8uw12y0w93x,n'irons,X,,,,,,,,,{},[]
cmh9j5nu50250m8uwl59i1bbc,n'offrait,X,,,,,,,,,{},[]
cmh9j5o110251m8uwo9k1isdx,n'ont,X,,,,,,,,,{},[]
cmh9j5o7x0252m8uwpirz60p5,n'osait,X,,,,,,,,,{},[]
cmh9j5oet0253m8uwcd2s90c0,n'ose,X,,,,,,,,,{},[]
cmh9j5olq0254m8uwu5wqvwdp,n'osent,X,,,,,,,,,{},[]
cmh9j5osl0255m8uwq0mo6bel,n'osera,X,,,,,,,,,{},[]
cmh9j5ozh0256m8uw41zgj5ib,n'oublie,X,,,,,,,,,{},[]
cmh9j5p6d0257m8uwvhy6baqb,n'ouvrait,X,,,,,,,,,{},[]
cmh9j5pd80258m8uwgjrwzf3s,n'y,X,,,,,,,,,{},[]
cmh9j5pk50259m8uwt7uatttk,n'éclairait,X,,,,,,,,,{},[]
cmh9j5pr1025am8uwuv37ftfn,n'écoutant,X,,,,,,,,,{},[]
cmh9j5pxw025bm8uw8tg9zdts,n'écrire,X,,,,,,,,,{},[]
cmh9j5q4r025cm8uwmsdrfr0y,n'écris,X,,,,,,,,,{},[]
cmh9j5qbp025dm8uwszaf8kjk,n'étaient,X,,,,,,,,,{},[]
cmh9j5qim025em8uwf2yyi8g6,n'étais,X,,,,,,,,,{},[]
