id,lemma,pos,definition,ipa,audioUrlUS,audioUrlUK,cefr,frequency,etymology,notes,forms_json,collocations_json
cmh9j3cpr01t3m8uw829z4iut,libéré,X,"Rendu libre, mis en liberté.",\li.be.ʁe\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/2c/LL-Q150_(fra)-VictorDtmtc-libéré.wav/LL-Q150_(fra)-VictorDtmtc-libéré.wav.mp3,,,medium,De libérer.,,{},[]
cmh9j3cwm01t4m8uwyjv6cuf3,libérée,X,Féminin singulier de libéré.,\li.be.ʁe\,,,,,,,{},[]
cmh9j3d3g01t5m8uwxunqd74d,lie,X,Première personne du singulier du présent de l’indicatif de lier.,\li\,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/ae/LL-Q150_(fra)-VictorDtmtc-lie.wav/LL-Q150_(fra)-VictorDtmtc-lie.wav.mp3,,,low,,,{},[]
cmh9j3daa01t6m8uw0wct6j0k,lien,X,"Ce qui sert à lier, à attacher des objets ou des parties ensemble.",\ljɛ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/38/Fr-lien.ogg/Fr-lien.ogg.mp3,,,medium,Du latin ligamen.,,{},[]
cmh9j3dh401t7m8uw7fsbnvyz,lierre,X,"Nom usuel des représentants du genre Hedera, plantes sempervirentes, qui rampent à terre ou qui grimpent le long des murailles et autour des arbres et dont le type est le lierre grimpant ou Hedera helix.",\ljɛʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/03/Fr-lierre.ogg/Fr-lierre.ogg.mp3,,,low,"Du latin hedera « lierre », devenu edre (Xᵉ), ierre, hyerre (XIIIᵉ) en ancien français, puis lierre par agglutination de l’article défini élidé.",,{},[]
cmh9j3dny01t8m8uwh7lj9wag,lieu,X,"Portion de l’espace, soit prise en elle-même, soit considérée par rapport à ce qui l’occupe.",\ljø\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/22/Fr-lieu.ogg/Fr-lieu.ogg.mp3,,,high,Du latin locus (sens similaires).,,{},[]
cmh9j3dus01t9m8uwefb599c3,lilas,X,"Arbuste ornemental à feuilles opposées simples cultivés pour les petites fleurs odorantes dont la couleur varie selon les espèces et les variétés, en particulier le lilas commun.",\li.lɑ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/cf/Fr-lilas.ogg/Fr-lilas.ogg.mp3,,,low,"Du moyen français lilac (« lilas »), emprunté à l’arabe ليلك, līlak (« lilas »), issu du persan نیلک, nīlak (« bleu foncé »), lui-même issu du sanskrit नील, nīla (« bleu foncé »).",,{},[]
cmh9j3e1l01tam8uwlcq3s7f0,limace,X,"Mollusque gastéropode, à coquille plate très réduite, de forme allongée.",\li.mas\,https://upload.wikimedia.org/wikipedia/commons/transcoded/7/7b/Fr-limace.ogg/Fr-limace.ogg.mp3,,,low,Du latin limax. (1175) limaçon.,,{},[]
cmh9j3e8g01tbm8uw5b3c9vf7,limagne,X,Plaine au nord du Massif central.,\li.maɲ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/a3/LL-Q150_(fra)-Benoît_Prieur-Limagne.wav/LL-Q150_(fra)-Benoît_Prieur-Limagne.wav.mp3,,,,"Du latin Limania, par l'occitan Limanha.",,{},[]
cmh9j3efa01tcm8uws55p0g89,limogne,X,Ancien nom de la commune française Limogne-en-Quercy.,,,,,,,,{},[]
cmh9j3em601tdm8uw4t010lo0,limpide,X,"Qui est clair, transparent.",\lɛ̃.pid\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/2a/Fr-limpide.ogg/Fr-limpide.ogg.mp3,,,medium,"Du latin limpidus (« limpide, pur »).",,{},[]
cmh9j3et101tem8uwmqscleng,lira,X,"Genre de vièle dont il existe de nombreuses variantes (byzantine, calabraise, crétoise, etc.).",\li.ʁa\,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/43/LL-Q150_(fra)-Pamputt-lira.wav/LL-Q150_(fra)-Pamputt-lira.wav.mp3,,,,"Du grec λύρα, lira ou de l’italien lira, apparenté à lyre.",,{},[]
cmh9j3ezv01tfm8uw6wd8frew,lirai,X,Première personne du singulier du futur de lire.,\li.ʁe\,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/98/LL-Q150_(fra)-Pamputt-lirai.wav/LL-Q150_(fra)-Pamputt-lirai.wav.mp3,,,,,,{},[]
cmh9j3f6p01tgm8uwkpsxfcpp,liras,X,Pluriel de lira.,\li.ʁa\,https://upload.wikimedia.org/wikipedia/commons/transcoded/f/f8/LL-Q150_(fra)-Pamputt-liras.wav/LL-Q150_(fra)-Pamputt-liras.wav.mp3,,,,,,{},[]
cmh9j3fdk01thm8uwk1kdospt,lire,X,Interpréter des informations écrites sous forme de mots ou de dessins sur un support.,\liʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/ef/Fr-lire.ogg/Fr-lire.ogg.mp3,,,high,"Du latin lĕgĕre (« id. »), proprement « recueillir »",,{},[]
cmh9j3fkf01tim8uwjo35o5lx,lis,X,"Genre de liliacées qui porte, sur une haute tige, des fleurs à trois pétales et trois sépales pétaloïdes.",\lis\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/bc/Fr-lis.ogg/Fr-lis.ogg.mp3,,,low,"Forme plurielle généralisée de l’ancien français lil, issu du latin lilium.",,{},[]
cmh9j3fr901tjm8uwfs7e8i7k,lisait,X,Troisième personne du singulier de l’imparfait de lire.,\li.zɛ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/d/d2/LL-Q150_(fra)-Pamputt-lisait.wav/LL-Q150_(fra)-Pamputt-lisait.wav.mp3,,,,,,{},[]
cmh9j3fy301tkm8uwgsb539vk,liste,X,Première personne du singulier de l’indicatif présent de lister.,\list\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/b1/Fr-liste.ogg/Fr-liste.ogg.mp3,,,medium,"Comme ^([1]) l’italien et l’occitan lista et le catalan llista, du gotique 𐌻𐌹𐍃𐍄𐌰, lista (« bordure », « bande ») qui donne Leiste en allemand ; le sens moderne, qui date de la Renaissance, est un emprunt à l’italien lista, attesté dès le XIVᵉ siècle ; liste noire est un calque de l’anglais.",,{},[]
cmh9j3g4y01tlm8uwjx8o15gs,lit,X,"Meuble sur lequel on se couche pour dormir, généralement composé d’un cadre de bois ou de métal, qu’on garnit d’un sommier ou d’une paillasse, d’un ou plusieurs matelas, d’un traversin, d’un ou plusieurs oreillers, de draps et de couvertures.",\li\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/20/Fr-lit.ogg/Fr-lit.ogg.mp3,,,high,"Du latin lĕctus (sens identique) lui-même issu de l’indo-européen legh, (« coucher »).",,{},[]
cmh9j3gbs01tmm8uw90ouys0s,livebardon,X,,,,,,,,,{},[]
cmh9j3gim01tnm8uwm85t3szk,livrait,X,Troisième personne du singulier de l’indicatif imparfait du verbe livrer.,\li.vʁɛ\,,,,,,,{},[]
cmh9j3gph01tom8uwrp8erqa3,livre,X,Assemblage de feuilles manuscrites ou imprimées destinées à être lues.,\livʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/8/81/LL-Q150_(fra)-Aemines1-livre.wav/LL-Q150_(fra)-Aemines1-livre.wav.mp3,,,high,"Du moyen français livre, de l’ancien français livre, du latin lĭber (« pellicule située entre le bois et l’écorce sur laquelle on écrivait »).",,{},[]
cmh9j3gwc01tpm8uw8mj7h8h2,livré,X,Participe passé masculin singulier de livrer.,\li.vʁe\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/3c/LL-Q150_(fra)-LoquaxFR-livré.wav/LL-Q150_(fra)-LoquaxFR-livré.wav.mp3,,,,,,{},[]
cmh9j3h3601tqm8uweuaox5m1,loin,X,Se trouvant à une grande distance.,\lwɛ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/1/1c/Fr-loin.ogg/Fr-loin.ogg.mp3,,,high,"Via l’ancien français loing, du latin longe (« loin », « au loin »).",,{},[]
cmh9j3ha001trm8uwq3p0y1ky,lointain,X,Qui est fort éloigné du lieu où l’on est ou dont on parle.,\lwɛ̃.tɛ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/b6/Fr-lointain.ogg/Fr-lointain.ogg.mp3,,,high,"Du latin *longitanus postulé d’après l’équivalent italien lontano, plus avant,dérivé de longe, avec le suffixe -itanus, littéralement « qui est au loin, qui habite au loin ».",,{},[]
cmh9j3hgv01tsm8uwstesmsja,lointaine,X,Féminin singulier de lointain.,\lwɛ̃.tɛn\,,,,,,,{},[]
cmh9j3hnq01ttm8uwztvt0qfm,loirs,X,Pluriel de loir.,\lwaʁ\,,,,,,,{},[]
cmh9j3huk01tum8uw8umzu3xj,long,X,"Qualifie des objets considérés dans leur dimension d’une extrémité à l’autre, par opposition à court.",\lɔ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/06/Fr-long.ogg/Fr-long.ogg.mp3,,,high,Du latin longus (« qui dure longtemps »). Long terme apparaît en 1250. (1080) lonc.,,{},[]
cmh9j3i1e01tvm8uw9ozjg29n,longeant,X,Participe présent de longer.,\lɔ̃.ʒɑ̃\,,,,,,,{},[]
cmh9j3i8701twm8uwe5xl883w,longent,X,Troisième personne du pluriel du présent de l’indicatif de longer.,\lɔ̃ʒ\,,,,,,,{},[]
cmh9j3if201txm8uw47oiyvuj,longs,X,Masculin pluriel de long.,\lɔ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/6e/LL-Q150_(fra)-Pamputt-longs.wav/LL-Q150_(fra)-Pamputt-longs.wav.mp3,,,,,,{},[]
cmh9j3ilw01tym8uwe9mcnj3q,longtemps,X,Pendant un long temps.,\lɔ̃.tɑ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/9c/Fr-longtemps.ogg/Fr-longtemps.ogg.mp3,,,high,Composé de long et de temps par lexicalisation.,,{},[]
cmh9j3isr01tzm8uwz37y8pyc,longue,X,"Syllabe, voyelle dont la prononciation doit avoir plus de durée que celle d’une syllabe, d’une voyelle brève.",\lɔ̃ɡ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/57/Fr-BE--une_longue.ogg/Fr-BE--une_longue.ogg.mp3,,,medium,Voir long.,,{},[]
cmh9j3izl01u0m8uwrsol9p42,longues,X,Féminin pluriel de long.,\lɔ̃ɡ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/d/d1/LL-Q150_(fra)-Pamputt-longues.wav/LL-Q150_(fra)-Pamputt-longues.wav.mp3,,,,,,{},[]
cmh9j3j6f01u1m8uwb9d87kc2,lors,X,Ce temps-là. S’emploie seulement en composition dans les locutions suivantes :,\lɔʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/5d/Fr-lors.ogg/Fr-lors.ogg.mp3,,,high,"Du moyen français lors, de l’ancien français lors, du latin vulgaire *illa hōra (« cette heure-là »), du latin classique illa (« cette…-là ») + hōra (« heure »). Le s final n’est pas étymologique.",,{},[]
cmh9j3jd901u2m8uwh8uyul5f,lorsqu'après,X,,,,,,,,,{},[]
cmh9j3jk301u3m8uwwib776yn,lorsqu'arrivera,X,,,,,,,,,{},[]
cmh9j3jqx01u4m8uw2hdxzq2j,lorsqu'elle,X,,,,,,,,,{},[]
cmh9j3jxr01u5m8uwj5qc86ao,lorsqu'elles,X,,,,,,,,,{},[]
cmh9j3k4l01u6m8uwbd9awqzf,lorsqu'enfin,X,,,,,,,,,{},[]
cmh9j3kbf01u7m8uw6erk2zlx,lorsqu'est,X,,,,,,,,,{},[]
cmh9j3ki901u8m8uwlblh7jdc,lorsqu'il,X,,,,,,,,,{},[]
cmh9j3kp301u9m8uw11bde57o,lorsqu'un,X,,,,,,,,,{},[]
cmh9j3kvy01uam8uwfl54ky7l,lorsqu'une,X,,,,,,,,,{},[]
cmh9j3l2t01ubm8uw5addggg7,lorsque,X,"Quand, au moment où.",\lɔʁsk\,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/9a/Fr-lorsque.ogg/Fr-lorsque.ogg.mp3,,,high,"Agglutination de la locution conjonctive française « lors que », initialement prononcée \lɔʁ.kə\.",,{},[]
cmh9j3m0f01ucm8uwzwx0unhi,lot,X,Portion d’un tout que l’on partage entre plusieurs personnes. Il se dit principalement en matière de succession.,\lo\,https://upload.wikimedia.org/wikipedia/commons/transcoded/8/82/Fr-lot.ogg/Fr-lot.ogg.mp3,,,medium,"De l’ancien français lot, du germanique *hlauts qui donne Los en allemand, lot en anglais, lot en néerlandais, lott en suédois, hlutur en islandais. Plus avant, apparenté au latin clavis (« clé, ce qui sert à fermer »), à clos, enclos avec évolution sémantique vers « enclos, lopin de terre, portion de terre dont on hérite, héritage » puis « héritage, destinée ».",,{},[]
cmh9j3mdz01udm8uwa9mgg6sn,lotoise,X,"Habitante du Lot, département du sud-ouest de la France.",\lɔ.twaz\,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/49/Fr-Paris--Lotoise.ogg/Fr-Paris--Lotoise.ogg.mp3,,,,→ voir Lotois.,,{},[]
cmh9j3mkt01uem8uw6rhqb4op,louer,X,Donner à louage ou à loyer.,\lwe\,https://upload.wikimedia.org/wikipedia/commons/transcoded/d/d2/Fr-louer.ogg/Fr-louer.ogg.mp3,,,medium,"Du moyen français, l’ancien français luer, loier, loer → voir loyer, du latin locāre.",,{},[]
cmh9j3mrm01ufm8uwsv5ok3en,louis,X,Ancienne monnaie d’or française.,\lwi\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/30/LL-Q150_(fra)-VictorDtmtc-louis.wav/LL-Q150_(fra)-VictorDtmtc-louis.wav.mp3,,,low,"Cette monnaie est ainsi appelée depuis Louis XIII, du nom des rois qui l’ont fait frapper.",,{},[]
cmh9j3myh01ugm8uwkdp9i11y,louise,X,Femme.,\lwiz\,,,,,De Louise (cf. jules).,,{},[]
cmh9j3n5b01uhm8uwfg1ktyrf,loup,X,"Mammifère carnivore de la famille des canidés, à l'allure d'un grand chien au pelage gris jaunâtre, aux yeux obliques et aux oreilles dressées, de nom scientifique Canis lupus lupus, et de même espèce (Canis lupus) que le chien domestique dont il est le pendant sauvage.",\lu\,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/51/LL-Q150_(fra)-Fabricio_Cardenas_(Culex)-loup.wav/LL-Q150_(fra)-Fabricio_Cardenas_(Culex)-loup.wav.mp3,,,medium,Attestation d’une forme gallo-romane lu dans la Chanson de Roland.,,{},[]
cmh9j3nc401uim8uwydfqrnfe,loup-garou,X,"Personnage légendaire, malfaisant, qui se métamorphose en loup. → voir lycanthrope",\lu.ɡa.ʁu\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e1/LL-Q150_(fra)-GrandCelinien-loup-garou.wav/LL-Q150_(fra)-GrandCelinien-loup-garou.wav.mp3,,,low,"De l’ancien français leu garoul,composé de leu (« loup ») et de garoul, variante de garulf, garwaf, garval, garvalf, emprunt au vieux-francique *wariwulf (« loup-garou »), d’où le néerlandais weerwolf.",,{},[]
cmh9j3nix01ujm8uweg2w4130,lourd,X,"Pesant, dont le poids est élevé.",\luʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/d/d1/Fr-lourd.ogg/Fr-lourd.ogg.mp3,,,high,"Du latin lŭrĭdus (« jaune pâle, blême, livide »).",,{},[]
cmh9j3npr01ukm8uw5dpoq5yw,lourde,X,Première personne du singulier de l’indicatif présent de lourder.,\luʁd\,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/ae/LL-Q150_(fra)-0x010C-lourde.wav/LL-Q150_(fra)-0x010C-lourde.wav.mp3,,,,Substantivation au féminin de lourd.,,{},[]
cmh9j3nwl01ulm8uwl6m7k9t9,lourds,X,Masculin pluriel de lourd.,\luʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e3/LL-Q150_(fra)-Eihel-lourds.wav/LL-Q150_(fra)-Eihel-lourds.wav.mp3,,,,,,{},[]
cmh9j3o3e01umm8uw040n51c9,lovent,X,Troisième personne du pluriel du présent de l’indicatif de lover.,\lɔv\,,,,,,,{},[]
cmh9j3oa701unm8uwizo231of,lu,X,Commune de la province d’Alexandrie dans le Piémont en Italie.,,,,,low,,,{},[]
cmh9j3oh001uom8uwsrarj4m8,lucien,X,Relatif à Lucien.,\ly.sjɛ̃\,,,,,Voir Lucien,,{},[]
cmh9j3onu01upm8uwah9lq454,lui,X,Pronom tonique de la troisième personne du singulier masculin.,\lɥi\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/2a/Fr-lui.ogg/Fr-lui.ogg.mp3,,,high,"Issu d’un latin vulgaire *illúī, réfection de illi (qui donne régulièrement li en ancien français), datif singulier du démonstratif latin ille.",,{},[]
cmh9j3ouo01uqm8uwozgh8x5o,lui-même,X,Lui comme le sujet naturellement ou directement responsable.,\lɥi.mɛm\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/bf/Fr-lui-même.ogg/Fr-lui-même.ogg.mp3,,,high,Composé de lui et de même.,,{},[]
cmh9j3p1g01urm8uwkf3pl93o,lumineuse,X,Féminin singulier de lumineux.,\ly.mi.nøz\,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/a1/LL-Q150_(fra)-Poslovitch-lumineuse.wav/LL-Q150_(fra)-Poslovitch-lumineuse.wav.mp3,,,,,,{},[]
cmh9j3p8a01usm8uwc0gneiu0,lumière,X,Radiation électromagnétique qui peut produire une sensation visuelle.,\ly.mjɛʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/bd/Fr-lumière.ogg/Fr-lumière.ogg.mp3,,,high,"Du latin lūminaria, pluriel de lūminare « astre, flambeau », dérivé de lūmen « lumière, flamme, lumière du jour ».",,{},[]
cmh9j3pf501utm8uwullbdy41,lumières,X,Pluriel de lumière.,\ly.mjɛʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/bb/LL-Q150_(fra)-Pamputt-lumières.wav/LL-Q150_(fra)-Pamputt-lumières.wav.mp3,,,,,,{},[]
cmh9j3plz01uum8uw9ryu1lxx,lundi,X,Premier jour de la semaine de travail. Suit le dimanche et précède le mardi.,\lœ̃.di\,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/23/Fr-lundi_(Avignon).ogg/Fr-lundi_(Avignon).ogg.mp3,,,medium,"De l’ancien français lunsdi, issu du latin dies Lunae (« jour de la Lune »).",,{},[]
cmh9j3pss01uvm8uwr7hv004p,lune,X,"Satellite naturel de la Terre, qui tourne autour de celle-ci en un cycle de vingt-sept jours sept heures quarante-trois minutes. Le satellite réfléchit sur la Terre la lumière qu’il reçoit du Soleil. Lune s’écrit avec une majuscule en astronomie lorsqu'on s'en sert comme nom propre de cet astre, pour le distinguer des autres satellites naturels.",\lyn\,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c2/Fr-La-Lune.ogg/Fr-La-Lune.ogg.mp3,,,high,Du latin luna. luna.,,{},[]
cmh9j3pzl01uwm8uwpe3kq5q6,lunettes,X,Ensemble de deux verres de lunette placés au-devant des deux yeux et assemblés par une monture qui repose sur le nez et se fixe derrière les oreilles.,\ly.nɛt\,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/05/Fr-lunettes.ogg/Fr-lunettes.ogg.mp3,,,,Pluriel de lunette.,,{},[]
cmh9j3q6e01uxm8uwm8xp7lfg,lutin,X,Petit démon ou esprit follet qui vient la nuit tourmenter les vivants.,\ly.tɛ̃\,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/67/Fr-lutin.ogg/Fr-lutin.ogg.mp3,,,low,"D’abord attesté, en ancien français, sous la forme netun, altéré en nuiton (sous l’influence de nuit), puis luiton, d’après luitier (« lutter ») et enfin lutin par changement de suffixe. Le mot paraît remonter au latin Neptunus (« Neptune, dieu de la Mer »), classifié comme démon au début du Moyen Âge.",,{},[]
cmh9j3qd701uym8uwggb3dj1x,luzech,X,"Commune française, située dans le département du Lot.",\ly.zɛʃ\,,,,,,,{},[]
cmh9j3qk001uzm8uwlsk1bvz4,lycabette,X,,,,,,,,,{},[]
cmh9j3qqs01v0m8uwogvc3woi,lycée,X,"Établissement public ou privé d’enseignement du second cycle du second degré en France. École d’enseignement secondaire (Belgique), école secondaire (Canada).",\li.se\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/b3/Fr-lycée.ogg/Fr-lycée.ogg.mp3,,,medium,"Antonomase de Lycée, issu du latin Lyceum, plus avant, du grec ancien Λύκειον, Lúkeion, école philosophique (fondée par Aristote à Athènes près du temple d’Ἀπόλλων λύκειος, Apóllôn lúkeios (« Apollon de Lycée ») en -335) qui était un gymnase (d’où le mot commun Gymnasium en allemand pour désigner un lycée) du nord-est d’Athènes.",,{},[]
cmh9j3qxl01v1m8uw0nalk3l0,lyrisme,X,"Qualité, ensemble de qualités constituant le caractère d’un style, soit dans les sentiments et les idées, soit dans le mouvement et la couleur.",\li.ʁism\,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/91/LL-Q150_(fra)-Lyokoï-lyrisme.wav/LL-Q150_(fra)-Lyokoï-lyrisme.wav.mp3,,,low,"Dérivé du grec λύρα, lúra (lyre).",,{},[]
cmh9j3r4e01v2m8uwzje3m88e,lys,X,"Genre de liliacées qui porte, sur une haute tige, des fleurs à trois pétales et trois sépales pétaloïdes.",\lis\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/3c/Fr-lys.ogg/Fr-lys.ogg.mp3,,,low,,,{},[]
cmh9j3rb701v3m8uw4sz2g3os,là,X,Sert à désigner un endroit autre que celui où on est.,\la\,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/65/Fr-là.ogg/Fr-là.ogg.mp3,,,high,Du latin illāc.,,{},[]
cmh9j3ri001v4m8uwlkhjt41o,là-bas,X,En ce lieu éloigné.,\la.ba\,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/bd/Fr-là-bas.ogg/Fr-là-bas.ogg.mp3,,,high,Composé de là et de bas → voir ici-bas et là-haut.,,{},[]
cmh9j3rot01v5m8uwkpv0stwk,là-haut,X,D’un lieu situé en hauteur.,\la.o\,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/31/LL-Q150_(fra)-VictorDtmtc-là-haut.wav/LL-Q150_(fra)-VictorDtmtc-là-haut.wav.mp3,,,medium,Motcomposé de là et de haut → voir là-bas.,,{},[]
cmh9j3rvm01v6m8uwtegvifgp,lâchera,X,Troisième personne du singulier du futur de lâcher.,\la.ʃə.ʁa\,,,,,,,{},[]
cmh9j3s2f01v7m8uwdjk0su0f,lèger,X,,,,,,,,,{},[]
cmh9j3s9801v8m8uwlihdmhtz,lève,X,Première personne du singulier du présent de l’indicatif de lever.,\lɛv\,https://upload.wikimedia.org/wikipedia/commons/transcoded/f/fa/LL-Q150_(fra)-Pamputt-lève.wav/LL-Q150_(fra)-Pamputt-lève.wav.mp3,,,,,,{},[]
cmh9j3sg101v9m8uwkg9kuk88,lève-toi,X,,,,,,,,,{},[]
cmh9j3smv01vam8uwyp9jah72,lèvent,X,Troisième personne du pluriel du présent de l’indicatif de lever.,\lɛv\,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/45/LL-Q150_(fra)-Pamputt-lèvent.wav/LL-Q150_(fra)-Pamputt-lèvent.wav.mp3,,,,,,{},[]
cmh9j3sto01vbm8uwo75jxlp7,lèvre,X,"Partie extérieure et charnue qui borde la bouche, qui couvre les dents et qui aide à la formation des sons, à l’articulation des mots. Note d’usage : Très souvent employé au pluriel pour comprendre la lèvre supérieure et la lèvre inférieure.",\lɛvʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/66/Fr-lèvre.ogg/Fr-lèvre.ogg.mp3,,,high,"De l’ancien français levre, primitivement lavras (pl.) (980), issu du latin labra, pluriel neutre de labrum « lèvre », senti comme un féminin singulier en latin populaire.",,{},[]
cmh9j3t0i01vcm8uwtkcnhfgv,lèvres,X,Pluriel de lèvre.,\lɛvʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/8/8c/LL-Q150_(fra)-0x010C-lèvres.wav/LL-Q150_(fra)-0x010C-lèvres.wav.mp3,,,,,,{},[]
cmh9j3t7b01vdm8uwcvgxrjf9,léchaient,X,Troisième personne du pluriel de l’imparfait de l’indicatif de lécher.,\le.ʃɛ\,,,,,,,{},[]
cmh9j3te401vem8uwl1f6u7kx,léchait,X,Troisième personne du singulier de l’imparfait de l’indicatif de lécher.,\le.ʃɛ\,,,,,,,{},[]
cmh9j3tkz01vfm8uwbbs0tui0,légende,X,"Inscription gravée circulairement près des bords et quelquefois sur la tranche d’une pièce de monnaie, d’un jeton, d’une médaille.",\le.ʒɑ̃d\,https://upload.wikimedia.org/wikipedia/commons/transcoded/7/78/LL-Q150_(fra)-Lepticed7-légende.wav/LL-Q150_(fra)-Lepticed7-légende.wav.mp3,,,medium,Du latin legenda (« ce qui doit être lu »). Ce sens originel très précis a donné en français deux sens dérivés : « inscription explicative » et « récit magnifiant un personnage célèbre ».,,{},[]
cmh9j3trs01vgm8uw8dl8wq5l,léger,X,"Dont le poids est faible, qui ne pèse guère.",\le.ʒe\,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/0a/Fr-léger.ogg/Fr-léger.ogg.mp3,,,high,Du latin levis (« léger ») devenu *leviarius en latin vulgaire.,,{},[]
cmh9j3tym01vhm8uwklpff7tm,légers,X,Masculin pluriel de léger.,\le.ʒe\,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/ce/LL-Q150_(fra)-Lyokoï-légers.wav/LL-Q150_(fra)-Lyokoï-légers.wav.mp3,,,,,,{},[]
cmh9j3u5l01vim8uw0qdoe7cz,légumes,X,Pluriel de légume.,\le.ɡym\,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/0b/LL-Q150_(fra)-Justforoc-légumes.wav/LL-Q150_(fra)-Justforoc-légumes.wav.mp3,,,,,,{},[]
cmh9j3ucf01vjm8uwirkt1j3m,léguée,X,Participe passé féminin singulier de léguer.,\le.ɡe\,,,,,,,{},[]
cmh9j3uja01vkm8uws9izr8fk,léthé,X,"En mythologie grecque, fleuve des Enfers où les ombres des morts allaient boire pour oublier le passé.",\le.te\,,,,,"Du latin Lethe et, plus avant, du grec ancien Λήθη, Lếthê (« oubli »).",,{},[]
cmh9j3uq301vlm8uwui0rauof,lézard,X,Petit reptile saurien à quatre pattes et à longue queue.,\le.zaʁ\,https://upload.wikimedia.org/wikipedia/commons/transcoded/8/89/Fr-lézard-ca-Montréal.ogg/Fr-lézard-ca-Montréal.ogg.mp3,,,medium,Du latin lacertus.,,{},[]
cmh9j3uwx01vmm8uwzv8fmio8,m,X,Indique qu’un intervalle est mineur.,[ɛm],https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e9/Fr-M-fr-Paris.ogg/Fr-M-fr-Paris.ogg.mp3,,,medium,Initiale de mineur·e.,,{},[]
cmh9j3v3r01vnm8uw321vad3f,m'a,X,,,,,,,,,{},[]
cmh9j3val01vom8uw8p1683ia,m'accompagne,X,,,,,,,,,{},[]
cmh9j3vhe01vpm8uw627mtr3j,m'aimait,X,,,,,,,,,{},[]
cmh9j3vo901vqm8uw6xucsrog,m'aime,X,,,,,,,,,{},[]
cmh9j3vv401vrm8uwdqe2jy6s,m'aimes,X,,,,,,,,,{},[]
cmh9j3w1x01vsm8uwikw3kt8v,m'aimes-tu,X,,,,,,,,,{},[]
cmh9j3w8q01vtm8uwwvg4xet0,m'aimez,X,,,,,,,,,{},[]
cmh9j3wfk01vum8uwe8myyvs1,m'amusant,X,,,,,,,,,{},[]
cmh9j3wmd01vvm8uwsr7xxqab,m'apparaitra,X,,,,,,,,,{},[]
cmh9j3wt601vwm8uw7rt5zqho,m'apparaît,X,,,,,,,,,{},[]
cmh9j3wzz01vxm8uwh2ay9tqu,m'appelait,X,,,,,,,,,{},[]
cmh9j3x6t01vym8uwv0eos5v0,m'appelant,X,,,,,,,,,{},[]
